1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.867,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.504,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.372,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.966,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
1.000,1.000,-1.000
-1.000,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,1.000
-1.000,-1.000,1.000
-1.000,1.000,1.000
0.373,1.000,-1.000
-1.000,-1.000,-1.000
1.000,-1.000,-1.000
